#FeatureID	Taxon	Consensus
b9af26c81bdc52cf956d45f79fdda7f8	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Rhodopirellula	1
47a158a4d534fe75672b6f5cc736f5a8	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales; f__uncultured; g__uncultured; s__uncultured_bacterium	0.9
b4e28d40096df375968e27022127c12b	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); s__uncultured_bacterium	0.9
321fe220a229c1e1c9ccd359df320095	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_I; g__uncultured; s__uncultured_bacterium	0.6
c6ba9d9bb8ff2e64bc2d82a9d0621bb5	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__AEGEAN-169_marine_group; g__AEGEAN-169_marine_group	1
98ccd30fe9b21c09c35ab85b816c7ee6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiomicrospirales; f__Thioglobaceae; g__SUP05_cluster	1
f90b217a58361e7207dac51c7033d02d	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__uncultured	0.7
afa672d7f5f79459a3ffa6b5f95ca155	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); s__uncultured_bacterium	1
f240423b06f34c9f58f0be8441235339	d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__Nitrospina; s__uncultured_bacterium	0.9
ec545c2e08c3780f340f897a78612c07	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Crocinitomicaceae; g__Fluviicola	1
6d37b395b1980319f85094e8ddd3bffa	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__uncultured	0.8
85f547b1e28a5092e156b1fbb8d0c240	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; g__OM43_clade	1
7103ac9c8a40d3220aaf36d8b5880932	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_II; g__Clade_II	0.8
832c32b855ea81034b0a1e89d13b56c1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group; s__uncultured_marine	0.6
a9cae795e4b9a616b889d26aa6ec719b	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II; s__uncultured_archaeon	0.9
06940a7b76f9bff6ac8af9fb8660b1ba	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__OM27_clade	1
c8bd33a64cfc4d31651433fb956f6f20	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS5_marine_group; s__uncultured_bacterium	0.7
a9c334f9a7c6d1acf06cc32f11c559f3	d__Bacteria; p__Chloroflexi; c__JG30-KF-CM66; o__JG30-KF-CM66; f__JG30-KF-CM66; g__JG30-KF-CM66; s__uncultured_bacterium	0.6
f807d2d763c9530739f4a37796f07ed1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Kordiimonadales; f__uncultured; g__uncultured	1
e6a2dad7f404019ec59d103f1f8bea0d	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Marinoscillum	1
768ebba0b629fee7a2124031fa73fc36	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group	1
26b8bd5bd5a9521f9636ddfd7da3a8be	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Crocinitomicaceae; g__Fluviicola	1
1e47e41ba90826f90fe05fb22320981e	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Woeseiaceae; g__Woeseia	0.6
464135ba0cc40d257e56d12963b1a08e	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade)	1
2480e47822297efa67c344ee7f71c0e7	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Parvibaculales; f__OCS116_clade; g__OCS116_clade; s__uncultured_bacterium	0.7
16beb8f1b78e97bdf31ff05733d34a72	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Puniceispirillales; f__SAR116_clade; g__SAR116_clade; s__uncultured_bacterium	0.6
5bce25df141f166aac55c7af073749b4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Colwelliaceae; g__Colwellia	1
4acb8d2748ad2417c7d39b0b69ed6e74	d__Bacteria; p__Planctomycetota; c__OM190; o__OM190; f__OM190; g__OM190	1
3792361f1a2222753b3c044c84ae18ce	d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__Nitrospina; s__uncultured_bacterium	0.8
9ceb389d0f931ff29cfd2b7ce1ab42c2	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Formosa; s__uncultured_marine	0.8
7c24d8ec6cf2754d99866145f5e31c9f	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Puniceicoccaceae; g__MB11C04_marine_group	1
e13d638ead626d3b8c5af5b82419190f	d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB	1
ffd59882c7f88dc4c112292be7a9f30e	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS5_marine_group	1
a2579075eeff3ccf894026354293a05c	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Sandaracinaceae; g__uncultured	0.7
09b433eee5ff7dd868d4f426ffc17dd7	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS5_marine_group; s__uncultured_marine	0.8
10369828523ffb2a02015d222bfb021c	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Blastopirellula	1
c4711c9e32fc0c327ca7bb4dd56942f4	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); s__uncultured_bacterium	0.6
d9e2a16f88a436693736392a14618517	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Pseudohongiellaceae; g__Pseudohongiella	0.6
774e7367397c6e3b663f7bb48a31e63e	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Rubritaleaceae; g__Rubritalea; s__uncultured_bacterium	0.6
64b3bd936ea2fe76467588752ed1c0d8	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Formosa	1
a089f0b41279b073379c188ae4b87e74	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Puniceispirillales; f__SAR116_clade; g__SAR116_clade; s__uncultured_bacterium	0.6
46a349520a7f1a7201a3047ef8bf7162	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Candidatus_Nitrosopelagicus; s__uncultured_archaeon	0.6
8efa8c3402b62ba384bc1ea33db78b02	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group; s__uncultured_bacterium	0.7
407c1196c8d6157d033a76c73b92dc5b	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_I; g__uncultured; s__uncultured_bacterium	0.7
a687df8545ed9989ba4cb1a1cd2b6c6b	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_I; g__uncultured; s__uncultured_bacterium	0.6
c431007e14349a593e689b44f8c2a761	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__SAR202_clade; f__SAR202_clade; g__SAR202_clade	1
ec2fa001ebb05bad09c9e8cdeb5b9690	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae	1
631702069a07c5aae98f57577b459624	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae	1
897c035253bef2cc7cc8fa9d15e6405c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS5_marine_group	1
f58fb2592cea7b611ab4baf1108d2bba	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Marinoscillum	1
30493a314ba980679647c48f33e48cfc	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__S25-593; g__S25-593; s__uncultured_bacterium	1
cba1f166e25851cccb409d91f92a89dd	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); s__uncultured_bacterium	0.9
bab974a6850389b2b0c0c78f7cd0be03	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); s__uncultured_bacterium	0.9
e48c44c65a79e4071ab17b99f17d383b	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Candidatus_Nitrosopumilus	1
95cb58650fb994ea69f26397a2f590e4	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Puniceicoccaceae; g__MB11C04_marine_group	1
352be8c31d60e785b92b14f3e3ab559c	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Puniceispirillales; f__SAR116_clade; g__SAR116_clade; s__uncultured_bacterium	0.6
172ed1f135580f647890960a0f19b439	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade)	1
4814d27e42d999b5389b134a18200bd8	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus	0.6
cb24cc21c0c2fc3510ba56d190fceeee	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales; f__Gimesiaceae; g__uncultured	1
e3fb100b4682ad0158a6450d94dd27d8	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Thalassobaculales; f__Nisaeaceae; g__OM75_clade	1
6fbac5ed20e75d4b70b768215d97e0a6	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__uncultured	0.9
c33c0295c7f38318e44eed8051c3b426	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_II; g__Clade_II; s__uncultured_bacterium	0.6
fe9a6bdfc150270dd764bcae0e60d1a5	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Pseudohongiellaceae; g__Pseudohongiella	0.7
de836958be5f9d4fc43a3c550724cfe0	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Rubripirellula	1
0b005a2e08248ae5f1bbae0b6b506e5d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__UBA10353_marine_group; f__UBA10353_marine_group; g__UBA10353_marine_group; s__uncultured_bacterium	0.7
06a36b4bbf4bb349d8fc85e645205543	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); s__uncultured_bacterium	0.8
b6851c367d8feae76f85f84b5265ed2c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__IS-44	0.9
83aa0657518fe2e18dca12d42d0523a7	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	1
7900669ea0a37a1756315b1187126b30	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__JL-ETNP-F27	1
96f7abe266aac1a2cb2ef485332e275a	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales; f__Gimesiaceae; g__uncultured	1
9029388363264cc05ad94d9e5ad2cc4f	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Puniceicoccaceae; g__Coraliomargarita	0.8
9225cb0da2a8868c5935172b9bf9c2a7	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group	1
feea9e889aa3ff67c35ebf5f50f7ea31	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Pir4_lineage; s__uncultured_bacterium	0.6
72c04393c2754c2f71af7556bafe27a7	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Defluviicoccales; f__uncultured; g__uncultured	1
33fd5016d5db33d6fa0ce010953a26f9	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Crocinitomicaceae; g__Fluviicola	1
aabd94cf7d81b0bafb6bcb7facc1b9e8	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Pseudohongiellaceae; g__Pseudohongiella; s__uncultured_bacterium	0.6
3f3931c6118b938796b0f992c736b506	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade	1
1b647414e0046819992d0e3f67ef7d91	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Colwelliaceae; g__Colwellia	1
04aa92fe2764d91a17548fff5502b7bf	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Puniceispirillales; f__SAR116_clade; g__SAR116_clade	1
57b1282f0bce318db6f8d4fc909700f8	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_I	1
722042ab21e6f66b9dcedb2124983ba8	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae	1
e5973d32797f08ce3e8db3f76ec16589	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Halieaceae; g__Luminiphilus	1
bc541cb63d0be6a64df4c0d6809bf0f3	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Cryomorphaceae; g__uncultured	1
5f7330418c1c738fb229a570eede3e78	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; g__OM43_clade	1
07793d408aaf6b01ef77da2ab8d727ce	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS5_marine_group	1
10aa8e701c70ca73785ac5f4e181f874	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade)	1
8a527c8e8f9d3a24e1af83addbcfd97a	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II; s__uncultured_marine	0.6
002a078e3bb260c725b4e28b0f3f8efd	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS5_marine_group; s__uncultured_bacterium	0.6
542368e191846141a2df12ccdf17ab97	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_I; g__Clade_Ia	1
19e58cf361d3262cf1c778ecd186dabb	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__FS140-16B-02_marine_group; s__uncultured_bacterium	0.8
01a6195fb8c984f9bedf180a1022ad27	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS4_marine_group	1
1fa7b87a1c3040b56628a84128fb1525	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavicella	0.7
6a8bb918f017b6604990a3583a88d06c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__UBA10353_marine_group; f__UBA10353_marine_group; g__UBA10353_marine_group	1
9602394ed0ec2df5cb1b40665931d76c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Tenacibaculum; s__Tenacibaculum_sp.	0.6
22a768c00a7e4a015ab8fbe9e3d5c917	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); s__uncultured_bacterium	0.8
b4495d0968c6a478699bcc432afe089f	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Arctic97B-4_marine_group; f__Arctic97B-4_marine_group; g__Arctic97B-4_marine_group; s__uncultured_bacterium	0.8
5c5259969776280ad2b6f054942e6644	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); s__uncultured_bacterium	0.9
d4838a294f9a2f02c4a6930048d69386	d__Bacteria; p__Acidobacteriota; c__Subgroup_26; o__Subgroup_26; f__Subgroup_26; g__Subgroup_26; s__uncultured_bacterium	0.6
60d749ea76a3f8f77a4678c538009265	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_II; g__Clade_II	0.7
806b6b28adf41686c310d4d2822eb5b1	d__Bacteria; p__Planctomycetota; c__BD7-11; o__BD7-11; f__BD7-11; g__BD7-11	1
3d063580f1bd2da80b307e8230ecaafe	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Psychroserpens	0.8
22c4d325ee7fabd3f9756f1c84dc1dc9	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Rubritaleaceae; g__Roseibacillus	1
0e2cc715f7cdf20c8a01306b32d7b786	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Ulvibacter	1
2a257fa14e8059b33c1b8606890b90e7	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	1
fdaa3c4843963bd4db49bc9274557fd7	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II; s__uncultured_archaeon	0.8
fdd38864b6c4a9823756e3d88ec80e56	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Actinomarinales; f__Actinomarinaceae; g__Candidatus_Actinomarina	1
3777d077f948d9204f7cdc514a085bdf	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Zobellia	0.7
4959a9366d765891eb28c1a0d4eb795e	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Ulvibacter	1
e965d36a0fa705de92a00a297bc7ff50	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Cryomorphaceae; g__uncultured	1
e43eb67b968e9d0f69de8374969ef310	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Puniceispirillales; f__SAR116_clade; g__SAR116_clade	1
740b4a2e7e219435a9fe1de2c1e31704	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Parvibaculales; f__OCS116_clade; g__OCS116_clade; s__uncultured_bacterium	0.7
042243f82c9b9a91afa5275202acd677	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Pseudoalteromonadaceae; g__Pseudoalteromonas	1
1e7acf7e9cc8014adb1445b942f051b8	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_II; g__Clade_II; s__uncultured_bacterium	0.7
386d4bf0f76b5146924b92bcefa1be72	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Rubritaleaceae; g__Roseibacillus	1
72a14256ba988f71f68753759b81d1f1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Tenacibaculum	0.8
3a6e467efe852566d50dca6e27631d90	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Spongiibacteraceae; g__BD1-7_clade; s__uncultured_bacterium	0.6
51d9cc9b0e01cd8caf3c7c413daa1cb9	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__AEGEAN-169_marine_group; g__AEGEAN-169_marine_group; s__uncultured_bacterium	0.6
4140bf6f2b75df15708deac0ee354622	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Microbacterium	1
831f244fb0d200455c58f166f7b931dc	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Cryomorphaceae; g__uncultured	1
53b1fc79e08f20528c323a5f14062e28	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__uncultured_marine	0.7
a5be9a3dd4dfb307ad4a4c4558b56e40	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_II; g__Clade_II	0.8
a54e0d3de47f338be61f5962cc67728b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Pseudoalteromonadaceae; g__Pseudoalteromonas	0.7
7b375b04402948f5e1ffdb8c85f85c78	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__AEGEAN-169_marine_group; g__AEGEAN-169_marine_group; s__uncultured_bacterium	0.6
4f5a584784b4d81a01ae5758392fbd55	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Arctic97B-4_marine_group; f__Arctic97B-4_marine_group; g__Arctic97B-4_marine_group; s__uncultured_bacterium	0.6
5dae455b87e4df6c1b3c21b397ff6e4f	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade)	1
7fe32b907f81bf2a4061e6430a9a809a	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadales; g__Saccharimonadales; s__uncultured_bacterium	0.7
0ae833ddbd3456251dab7b0c2092916b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__KI89A_clade; f__KI89A_clade; g__KI89A_clade; s__uncultured_bacterium	0.8
807655315f9c283b17bc6427d6875e75	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS5_marine_group; s__uncultured_bacterium	0.6
bbccfbf26e1e6dd706cba8ebe000f2c3	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__uncultured	1
e4a5bcca209dc4c9647c81c71229a1a9	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Puniceicoccaceae; g__MB11C04_marine_group	1
1638c57f61bad52b5b41993c35b98a31	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Microtrichaceae; g__Sva0996_marine_group; s__uncultured_bacterium	0.6
21dc0c2c49f19c34015fa90ad6d6a0ff	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Tenacibaculum	0.8
f6ad8bf396294536868e9c793e8f472d	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__uncultured	0.9
7454b0cd8f23940ef9876d2606874b4a	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II; s__uncultured_marine	0.8
5dc07bbc023d809d5f956817952cc9e1	Unassigned	0
122cae14aa082b4211304d955227364c	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Rubripirellula	1
c1bd5069d8d8b946e704fa4f2014b9e0	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Puniceicoccaceae; g__Lentimonas; s__uncultured_marine	0.8
94871adf5503866f2eb28d114e0d9a49	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Microtrichaceae; g__uncultured; s__uncultured_bacterium	0.8
53664eece0ac0f73aa25fe4a0554414c	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__SAR202_clade; f__SAR202_clade; g__SAR202_clade; s__uncultured_bacterium	0.6
be709c9a29a3168fc33f9ebfa68bcdb8	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Ilumatobacteraceae; g__Ilumatobacter	0.6
32dd337123a9b66cfd12e7e645d11706	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__uncultured	0.7
d17648d604e31207a909b70e25cc0015	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Tenacibaculum	1
0a0bf83588e3746797e69332cfde2622	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Cryomorphaceae; g__Vicingus; s__uncultured_Owenweeksia	0.7
ed27f47c1b27a1e7ae1ecfe9f526ea7a	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Puniceispirillales; f__SAR116_clade; g__SAR116_clade; s__uncultured_bacterium	0.6
ef5aa36fe36d79e5da7091993de65644	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__uncultured	1
8ba3e160a26cb15219daf90318b26bf1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Pseudoalteromonadaceae; g__Psychrosphaera	0.8
b879a0127261df8d54f03fe2a88f5e56	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II; s__uncultured_marine	0.8
