#OTUID	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_17113	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17119	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16923	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16954	Eukaryota	Rhodophyta	Florideophyceae	Ceramiales	Delesseriaceae	g_	s_
ASV_18004	Eukaryota	unknown	unknown	unknown	Vexilliferidae	g_	s_
ASV_17812	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Stephanodiscaceae	g_	s_
ASV_17772	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_17206	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17208	Eukaryota	unknown	Haptophyta	Phaeocystales	Phaeocystaceae	g_	s_
ASV_16241	Eukaryota	Haptista	Haptophyta	Phaeocystales	Phaeocystaceae	g_	s_
ASV_17170	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17270	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17189	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17204	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17410	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17257	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17019	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17036	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17058	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17201	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17203	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17300	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17339	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17380	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17158	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_17175	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_17263	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17253	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17254	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17272	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17271	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17285	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17297	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17293	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17296	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17290	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17289	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17202	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17400	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17248	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17421	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17209	Eukaryota	Arthropoda	Hexanauplia	unassigned	unassigned	g_	s_
ASV_17192	Eukaryota	unknown	Haptophyta	Phaeocystales	Phaeocystaceae	g_	s_
ASV_16982	Eukaryota	Arthropoda	Hexanauplia	Cyclopoida	unassigned	g_	s_
ASV_16973	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_17341	Eukaryota	unknown	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_17357	Eukaryota	unknown	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_17008	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_16997	Eukaryota	Cnidaria	Hydrozoa	unassigned	unassigned	g_	s_
ASV_16991	Eukaryota	unknown	Phaeophyceae	Ectocarpales	Chordariaceae	g_	s_
ASV_16963	Eukaryota	unknown	Oomycetes	Saprolegniales	Saprolegniaceae	g_	s_
ASV_17225	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17221	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17222	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17278	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17185	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17172	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17430	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17273	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16346	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17044	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16591	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16370	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16484	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16507	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16522	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16538	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16495	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16939	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_17397	Eukaryota	unknown	Oomycetes	Saprolegniales	Saprolegniaceae	g_	s_
ASV_17779	Eukaryota	Arthropoda	Malacostraca	Decapoda	Bythograeidae	Bythograea	Bythograea vrijenhoeki
ASV_17122	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16468	Eukaryota	Arthropoda	Malacostraca	Decapoda	Oplophoridae	Acanthephyra	unassigned
ASV_17141	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16917	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16980	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16467	Eukaryota	Arthropoda	Malacostraca	Decapoda	Oplophoridae	Acanthephyra	Acanthephyra curtirostris
ASV_16888	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17155	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16326	Eukaryota	Arthropoda	Malacostraca	Decapoda	Polychelidae	g_	s_
ASV_16602	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16667	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16607	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16661	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16612	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16685	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16402	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16396	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16491	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16487	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16518	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16551	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16549	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16777	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16785	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16780	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16383	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16471	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16429	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16547	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17560	Eukaryota	unknown	Haptophyta	Phaeocystales	Phaeocystaceae	g_	s_
ASV_16318	Eukaryota	unknown	Oomycetes	Pythiales	Pythiaceae	g_	s_
ASV_16285	Eukaryota	Picozoa	unknown	unknown	unknown	g_	s_
ASV_17348	Eukaryota	unknown	Phaeophyceae	unassigned	unassigned	g_	s_
ASV_17766	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	Pandeidae	g_	s_
ASV_16881	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_17115	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17139	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17294	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16854	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16841	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae	Agalmatidae	Nanomia	Nanomia bijuga
ASV_16809	Eukaryota	unknown	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_16753	Eukaryota	unknown	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_16739	Eukaryota	unknown	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_16656	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16561	Eukaryota	unknown	Phaeophyceae	Dictyotales	Dictyotaceae	g_	s_
ASV_17881	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16493	Eukaryota	unknown	Oomycetes	Peronosporales	Peronosporaceae	g_	s_
ASV_16492	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	Proboscidactylidae	g_	s_
ASV_16534	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_16477	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_17773	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_17318	Eukaryota	unknown	Haptophyta	Phaeocystales	Phaeocystaceae	g_	s_
ASV_17937	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_17420	Eukaryota	unknown	Dictyochophyceae	Florenciellales	unknown	g_	s_
ASV_16362	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16773	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Paracalanidae	Paracalanus	s_
ASV_16778	Eukaryota	unknown	Oomycetes	Peronosporales	Peronosporaceae	g_	s_
ASV_16466	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_17499	Eukaryota	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	g_	s_
ASV_17498	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17623	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	unassigned	g_	s_
ASV_17604	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_16615	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17940	Eukaryota	unknown	Oomycetes	Peronosporales	Peronosporaceae	g_	s_
ASV_16351	Eukaryota	unknown	Oomycetes	unknown	unknown	g_	s_
ASV_16289	Eukaryota	unknown	Oomycetes	Pythiales	Pythiaceae	g_	s_
ASV_16315	Eukaryota	Picozoa	unknown	unknown	unknown	g_	s_
ASV_16239	Eukaryota	unknown	Phaeophyceae	Dictyotales	Dictyotaceae	g_	s_
ASV_16278	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16217	Eukaryota	unknown	Haptophyta	Isochrysidales	Noelaerhabdaceae	g_	s_
ASV_16266	Eukaryota	unknown	Phaeophyceae	Ectocarpales	Chordariaceae	g_	s_
ASV_16411	Eukaryota	unknown	Haptophyta	Phaeocystales	Phaeocystaceae	g_	s_
ASV_18023	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_16586	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17543	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_17477	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Paracalanidae	g_	s_
ASV_16535	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16654	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16231	Eukaryota	unknown	Phaeophyceae	Ralfsiales	Neoralfsiaceae	g_	s_
ASV_16754	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16822	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16722	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16415	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16558	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17925	Eukaryota	Bacillariophyta	Fragilariophyceae	Thalassionemales	Thalassionemataceae	g_	s_
ASV_17525	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_17890	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	Corynidae	g_	s_
ASV_17801	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17990	Eukaryota	Cnidaria	Hydrozoa	unassigned	unassigned	g_	s_
ASV_17333	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	Naviculaceae	g_	s_
ASV_17329	Eukaryota	unknown	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_17444	Eukaryota	unknown	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_17674	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17107	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17989	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_17829	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17909	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_16229	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_16341	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17567	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17564	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17977	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16198	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16282	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17707	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16998	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16944	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16929	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16897	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17413	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17815	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17853	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17432	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16377	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16608	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17345	Eukaryota	Haptista	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_16209	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16243	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17234	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17627	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17138	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16911	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17323	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17985	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_16992	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16990	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16536	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16531	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17997	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16286	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16814	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16648	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17811	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_17117	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Coscinodiscales	Coscinodiscaceae	g_	s_
ASV_16875	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Pseudo-nitzschia	s_
ASV_16301	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16839	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16205	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17630	Eukaryota	unknown	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_17255	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16985	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_16942	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_16829	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16928	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17142	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16821	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	g_	s_
ASV_16497	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17416	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17739	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16256	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	g_	s_
ASV_16629	Eukaryota	unknown	Dinophyceae	Gonyaulacales	unassigned	unassigned	unassigned
ASV_16792	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17637	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17558	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17941	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16805	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16718	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16595	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17389	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17283	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17186	Eukaryota	unknown	Oomycetes	Saprolegniales	Saprolegniaceae	g_	s_
ASV_16987	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_16890	Eukaryota	Mollusca	Gastropoda	unknown	Planorbidae	g_	s_
ASV_16878	Eukaryota	unknown	Phaeophyceae	unassigned	unassigned	g_	s_
ASV_17342	Eukaryota	unknown	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_17057	Eukaryota	Arthropoda	Hexanauplia	Poecilostomatoida	Oncaeidae	g_	s_
ASV_17363	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_17321	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17307	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17311	Eukaryota	unknown	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_16391	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16844	Eukaryota	unknown	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_16674	Eukaryota	unknown	Raphidophyceae	unknown	unknown	g_	s_
ASV_16603	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16606	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16876	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_17238	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17409	Eukaryota	unknown	Haptophyta	Phaeocystales	Phaeocystaceae	g_	s_
ASV_17685	Eukaryota	Annelida	Polychaeta	Terebellida	Terebellidae	g_	s_
ASV_17792	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16861	unassigned	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_16385	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16553	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16652	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16176	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16399	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16363	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16741	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16533	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16596	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16503	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16501	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17010	Eukaryota	unknown	Chrysophyceae	Chromulinales	Chromulinaceae	g_	s_
ASV_17862	Eukaryota	unknown	Oomycetes	Saprolegniales	Saprolegniaceae	g_	s_
ASV_18014	Eukaryota	unknown	Pelagophyceae	Pelagomonadales	unknown	g_	s_
ASV_17897	Eukaryota	unknown	Oomycetes	Pythiales	Pythiaceae	g_	s_
ASV_17893	unassigned	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_17195	Eukaryota	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	g_	s_
ASV_17211	Eukaryota	Arthropoda	Hexanauplia	Poecilostomatoida	Oncaeidae	g_	s_
ASV_17191	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16180	Eukaryota	Bacillariophyta	unassigned	unassigned	unassigned	g_	s_
ASV_16544	Eukaryota	unknown	Haptophyta	Phaeocystales	Phaeocystaceae	g_	s_
ASV_16527	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_16409	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_17728	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Ctenocalanus	Ctenocalanus vanus
ASV_17505	Eukaryota	Rotifera	Monogononta	Ploima	Synchaetidae	g_	s_
ASV_17479	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Skeletonemataceae	g_	s_
ASV_17891	Eukaryota	Arthropoda	unassigned	unassigned	unassigned	g_	s_
ASV_17948	Eukaryota	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	g_	s_
ASV_16195	Eukaryota	Bacillariophyta	unassigned	unassigned	unassigned	g_	s_
ASV_17412	unassigned	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_16191	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Skeletonemataceae	g_	s_
ASV_16358	Eukaryota	unknown	Phaeophyceae	Fucales	Sargassaceae	g_	s_
ASV_16177	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Skeletonemataceae	g_	s_
ASV_16210	unassigned	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_16208	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_16207	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_16271	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	g_	s_
ASV_17651	Eukaryota	Annelida	Polychaeta	unknown	Paraonidae	g_	s_
ASV_16641	Eukaryota	unknown	Oomycetes	unknown	unknown	g_	s_
ASV_16613	Eukaryota	unknown	Oomycetes	unknown	unknown	g_	s_
ASV_16831	Eukaryota	unknown	Haptophyta	Phaeocystales	Phaeocystaceae	g_	s_
ASV_16619	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_17918	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_17899	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_17996	Eukaryota	unknown	Phaeophyceae	Ectocarpales	Chordariaceae	g_	s_
ASV_17852	Eukaryota	unknown	Dictyochophyceae	Pedinellales	unknown	g_	s_
ASV_17798	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Coscinodiscales	Coscinodiscaceae	g_	s_
ASV_17804	Eukaryota	unknown	Haptophyta	Isochrysidales	Isochrysidaceae	g_	s_
ASV_17382	Eukaryota	Arthropoda	Hexanauplia	Poecilostomatoida	Oncaeidae	g_	s_
ASV_17388	Eukaryota	Arthropoda	Hexanauplia	Poecilostomatoida	Oncaeidae	g_	s_
ASV_17411	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_17385	Eukaryota	Arthropoda	Hexanauplia	Poecilostomatoida	Oncaeidae	g_	s_
ASV_17383	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_17445	Eukaryota	Arthropoda	Hexanauplia	Poecilostomatoida	Oncaeidae	g_	s_
ASV_17169	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_17434	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	g_	s_
ASV_16747	unassigned	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_16639	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Skeletonemataceae	g_	s_
ASV_16710	Eukaryota	Picozoa	unknown	unknown	unknown	g_	s_
ASV_16273	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	g_	s_
ASV_16219	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_16276	Eukaryota	unknown	Phaeophyceae	Ectocarpales	Chordariaceae	g_	s_
