,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_2379,Eukaryota,Ciliophora,Litostomatea,Vestibuliferida,Trimyemidae,g_,s_
ASV_2381,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2382,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_2383,Eukaryota,Cercozoa,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2384,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_2386,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_2387,Eukaryota,unknown,unknown,unknown,unknown,Telonemia,s_
ASV_2388,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2390,Eukaryota,unknown,Cryptophyceae,unassigned,unassigned,unassigned,unassigned
ASV_2391,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2393,Eukaryota,Imbricatea,unknown,Thaumatomonadida,Thaumatomastigidae,Protaspis,s_
ASV_2394,Eukaryota,Ciliophora,Spirotrichea,Tintinnida,Tintinnidae,Eutintinnus,Eutintinnus cf. apertus
ASV_2395,Eukaryota,Apicomplexa,Conoidasida,Eucoccidiorida,Eimeriidae,g_,s_
ASV_2396,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,s_
ASV_2397,Eukaryota,Euglenozoa,unknown,Diplonemea,unknown,g_,s_
ASV_2399,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_2401,Eukaryota,unknown,Choanoflagellata,unknown,unknown,unknown,Choanoflagellida sp. SL163
ASV_2403,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2404,Eukaryota,Ciliophora,Oligohymenophorea,Philasterida,Parauronematidae,g_,s_
ASV_2407,Eukaryota,Euglenozoa,unknown,Diplonemea,unassigned,unassigned,unassigned
ASV_2408,Eukaryota,Bacillariophyta,Bacillariophyceae,Naviculales,unassigned,unassigned,unassigned
ASV_2409,Eukaryota,unknown,Dinophyceae,Dinophysiales,Dinophysiaceae,unassigned,s_
ASV_2410,Eukaryota,Endomyxa,unknown,unknown,Gromiidae,Gromia,s_
ASV_2411,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_2412,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,s_
ASV_2413,Eukaryota,Euglenozoa,unknown,Diplonemea,unassigned,unassigned,s_
ASV_2414,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_2415,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_2417,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2418,Eukaryota,unknown,unknown,Telonemida,unknown,g_,s_
ASV_2420,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2422,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_2423,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Rhizosoleniales,Rhizosoleniaceae,g_,s_
ASV_2424,Eukaryota,unknown,Bigyra,unassigned,unassigned,g_,s_
ASV_2427,Eukaryota,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Cryothecomonas,Cryothecomonas sp. APCC MC5-1Cryo
ASV_2428,Eukaryota,unknown,Dinophyceae,Gonyaulacales,Amphidomataceae,Azadinium,unassigned
ASV_2429,Eukaryota,unknown,unknown,Telonemida,unknown,g_,s_
ASV_2430,Eukaryota,unknown,Bigyra,unassigned,unassigned,unassigned,unassigned
ASV_2431,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Cochlodinium,unassigned
ASV_2434,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2435,Eukaryota,unknown,Dinophyceae,Syndiniales,unassigned,unassigned,s_
ASV_2437,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_2438,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2439,Eukaryota,Ciliophora,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2442,Eukaryota,unknown,Bigyra,Bicosoecida,Cafeteriaceae,Pseudobodo,s_
ASV_2443,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2444,Eukaryota,unknown,Cryptophyceae,Pyrenomonadales,Geminigeraceae,g_,s_
ASV_2445,Eukaryota,unknown,Dinophyceae,Peridiniales,unassigned,unassigned,unassigned
ASV_2447,Eukaryota,Euglenozoa,unknown,Diplonemea,unassigned,g_,s_
ASV_2448,Eukaryota,Chlorophyta,Pyramimonadophyceae,Pyramimonadales,Pyramimonadaceae,Pyramimonas,Pyramimonas gelidicola
ASV_2449,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_2452,Eukaryota,unknown,Dinophyceae,Syndiniales,unassigned,unassigned,unassigned
ASV_2453,Eukaryota,unknown,Bigyra,Oblongichytrida,unknown,Oblongichytrium,unassigned
ASV_2454,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_2456,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_2459,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2461,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,g_,s_
ASV_2462,Eukaryota,unknown,Bolidophyceae,Parmales,Triparmaceae,g_,s_
ASV_2463,Eukaryota,unknown,Oomycota,Lagenidiales,Haliphthoraceae,Haliphthoros,unassigned
ASV_2464,Eukaryota,unknown,unknown,Sticholonchida,Sticholonchidae,g_,s_
ASV_2465,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,s_
ASV_2466,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_2467,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_2468,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2469,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,unassigned
ASV_2470,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_2471,Eukaryota,unknown,Ichthyosporea,Ichthyophonida,unknown,g_,s_
ASV_2473,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_2474,Eukaryota,unknown,Dinophyceae,unknown,unknown,unknown,Dinophyceae sp. CCMP1878
ASV_2476,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,g_,s_
ASV_2477,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_2478,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2479,Eukaryota,unknown,Polycystinea,Spumellaria,unassigned,unassigned,unassigned
ASV_2480,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2481,Eukaryota,unknown,Polycystinea,unassigned,unassigned,unassigned,unassigned
ASV_2482,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,s_
ASV_2483,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_2484,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_2486,Eukaryota,Ciliophora,Oligohymenophorea,Apostomatida,Foettingeriidae,g_,s_
ASV_2487,Eukaryota,unknown,Polycystinea,unassigned,unassigned,g_,s_
ASV_2489,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,g_,s_
ASV_2490,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_2494,Eukaryota,Euglenozoa,unknown,Diplonemea,unknown,g_,s_
ASV_2495,Eukaryota,unknown,Bigyra,Nanomonadea,unknown,Solenicola,Solenicola setigera
ASV_2497,Eukaryota,unknown,Bigyra,Oblongichytrida,unknown,g_,s_
ASV_2499,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,s_
ASV_2500,Eukaryota,Haptista,Haptophyta,Phaeocystales,Phaeocystaceae,Phaeocystis,unassigned
ASV_2502,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2505,Eukaryota,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Cryothecomonas,Cryothecomonas longipes
ASV_2507,Eukaryota,Ciliophora,Spirotrichea,unassigned,unassigned,unassigned,unassigned
ASV_2510,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2511,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2513,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2514,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,g_,s_
ASV_2515,Eukaryota,Ciliophora,Oligohymenophorea,unassigned,unassigned,g_,s_
ASV_2516,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_2517,Eukaryota,unknown,Dinophyceae,Thoracosphaerales,Thoracosphaeraceae,Scrippsiella,unassigned
ASV_2518,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros curvisetus
ASV_2519,Eukaryota,unknown,unknown,unknown,Apusomonadidae,g_,s_
ASV_2521,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,unassigned,s_
ASV_2522,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_2523,Eukaryota,Bacillariophyta,Coscinodiscophyceae,unassigned,unassigned,unassigned,s_
ASV_2525,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_2528,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_2530,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_2532,Eukaryota,unknown,Polycystinea,unassigned,unassigned,unassigned,unassigned
ASV_2533,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2535,Eukaryota,unknown,Polycystinea,unassigned,unassigned,unassigned,s_
ASV_2536,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Kareniaceae,g_,s_
ASV_2537,Eukaryota,Cryptophyta,unknown,Cryptomonadales,unassigned,g_,s_
ASV_2538,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_2539,Eukaryota,unknown,Bigyra,unassigned,unassigned,g_,s_
ASV_2540,Eukaryota,unknown,Choanoflagellata,Acanthoecida,Stephanoecidae,g_,s_
ASV_2542,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_2543,Eukaryota,Euglenozoa,unknown,Diplonemea,unknown,g_,s_
ASV_2544,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,s_
ASV_2545,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2546,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,s_
ASV_2547,Eukaryota,unknown,Bigyra,Nanomonadea,unknown,Incisomonas,Incisomonas marina
ASV_2548,Eukaryota,Ciliophora,Spirotrichea,unassigned,unassigned,g_,s_
ASV_2549,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_2550,Eukaryota,unknown,Bigyra,Thraustochytrida,Thraustochytriaceae,g_,s_
ASV_2553,Eukaryota,Annelida,Polychaeta,Capitellida,Capitellidae,g_,s_
ASV_2554,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2555,Eukaryota,unknown,Dinophyceae,Peridiniales,unassigned,unassigned,unassigned
ASV_2557,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Coscinodiscales,Hemidiscaceae,Actinocyclus,Actinocyclus curvatulus
ASV_2558,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_2559,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2560,Eukaryota,unknown,Dinophyceae,Peridiniales,Peridiniaceae,g_,s_
ASV_2561,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2563,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2564,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_2565,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2566,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2567,Eukaryota,Imbricatea,unknown,Marimonadida,unknown,Abollifer,Abollifer globosa
ASV_2568,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_2569,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2570,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Warnowiaceae,Proterythropsis,s_
ASV_2571,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2572,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2574,Eukaryota,Apicomplexa,Conoidasida,Eugregarinorida,Lecudinidae,g_,s_
ASV_2575,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_2577,Eukaryota,Haptista,Haptophyta,Prymnesiales,Prymnesiaceae,unassigned,unassigned
ASV_2580,Eukaryota,Ciliophora,Prostomatea,Prorodontida,unassigned,g_,s_
ASV_2581,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2582,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2585,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2586,Eukaryota,unknown,Dinophyceae,Peridiniales,unassigned,unassigned,unassigned
ASV_2589,Eukaryota,Euglenozoa,unknown,Diplonemea,unknown,g_,s_
ASV_2590,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_2593,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_2594,Eukaryota,Ciliophora,Spirotrichea,unknown,Strombidiidae,g_,s_
ASV_2595,Eukaryota,Imbricatea,unknown,Thaumatomonadida,Thaumatomastigidae,Thaumatomastix,Thaumatomastix sp. CC002-Boundary Bay
ASV_2597,Eukaryota,Ciliophora,Spirotrichea,unassigned,unassigned,unassigned,s_
ASV_2599,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2600,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2601,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2602,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2604,Eukaryota,unknown,Dinophyceae,Syndiniales,Ellobiopsidae,Ellobiopsis,s_
ASV_2607,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_2608,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_2609,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2610,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2611,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2613,Eukaryota,unknown,Dinophyceae,Syndiniales,Ellobiopsidae,Ellobiopsis,s_
ASV_2616,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_2617,Eukaryota,unknown,Dinophyceae,Thoracosphaerales,Thoracosphaeraceae,Ensiculifera,Ensiculifera imariensis
ASV_2618,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_2620,Eukaryota,unknown,Dinophyceae,Gonyaulacales,Gonyaulacaceae,Amylax,Amylax triacantha
ASV_2621,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2622,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2624,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2627,Eukaryota,unknown,Dinophyceae,Gymnodiniales,unassigned,unassigned,unassigned
ASV_2628,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_2629,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2631,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,Protoperidinium leonis
ASV_2632,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_2633,Eukaryota,Echinodermata,Ophiuroidea,Ophiurida,unassigned,unassigned,unassigned
ASV_2634,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2635,Eukaryota,unknown,Dinophyceae,Syndiniales,Ellobiopsidae,Ellobiopsis,Ellobiopsis chattonii
ASV_2639,Eukaryota,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,unassigned,unassigned
ASV_2640,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2641,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_2642,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,s_
ASV_2643,Eukaryota,Ciliophora,Spirotrichea,Tintinnida,Tintinnidae,Eutintinnus,s_
ASV_2645,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Warnowiaceae,Warnowia,unassigned
ASV_2646,Eukaryota,unknown,Dinophyceae,unknown,unknown,g_,s_
ASV_2647,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2648,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,s_
ASV_2650,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2651,Eukaryota,Chlorophyta,Nephroselmidophyceae,Nephroselmidales,Nephroselmidaceae,Nephroselmis,Nephroselmis pyriformis
ASV_2659,Eukaryota,Bacillariophyta,Bacillariophyceae,Naviculales,unassigned,unassigned,unassigned
ASV_2660,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2661,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,g_,s_
ASV_2662,Eukaryota,Cercozoa,unknown,unknown,unknown,Quadricilia,Quadricilia rotundata
ASV_2663,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,s_
ASV_2664,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2665,Eukaryota,Ciliophora,Spirotrichea,unknown,Tontoniidae,Spirotontonia,s_
ASV_2669,Eukaryota,unknown,Dinophyceae,Syndiniales,Ellobiopsidae,Thalassomyces,Thalassomyces sp. JDS-2003
ASV_2671,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2672,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_2673,Eukaryota,unknown,Dinophyceae,Peridiniales,Diplopsaliaceae,g_,s_
ASV_2676,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2679,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_2680,Eukaryota,unknown,Dinophyceae,Syndiniales,Duboscquellidae,g_,s_
ASV_2681,Eukaryota,unknown,unknown,unknown,Colpodellaceae,g_,s_
ASV_2682,Eukaryota,Euglenozoa,unknown,Diplonemea,unknown,g_,s_
ASV_2683,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,s_
ASV_2685,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Coscinodiscales,Coscinodiscaceae,g_,s_
ASV_2686,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_2688,Eukaryota,Arthropoda,Malacostraca,Cumacea,Leuconidae,g_,s_
ASV_2692,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2693,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_2695,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Kareniaceae,Gertia,s_
ASV_2696,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_2697,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2698,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,unassigned,unassigned
ASV_2700,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,s_
ASV_2701,Eukaryota,Ciliophora,Spirotrichea,unknown,Strombidiidae,g_,s_
ASV_2703,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2705,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_2707,Eukaryota,Haptista,Haptophyta,Prymnesiales,Prymnesiaceae,Prymnesium,s_
ASV_2708,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,s_
ASV_2710,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2711,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_2712,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2713,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Melosirales,Stephanopyxidaceae,g_,s_
ASV_2715,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_2716,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros sp. TG07-C28
ASV_2717,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_2719,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2720,Eukaryota,unknown,Polycystinea,Nassellaria,Plagiacanthidae,g_,s_
ASV_2721,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2722,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2723,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,s_
ASV_2724,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2725,Eukaryota,Cercozoa,Chlorarachniophyceae,unknown,unknown,Minorisa,Minorisa minuta
ASV_2726,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_2728,Eukaryota,unknown,Dinophyceae,Gymnodiniales,unassigned,g_,s_
ASV_2729,Eukaryota,Bacillariophyta,unassigned,unassigned,unassigned,g_,s_
ASV_2732,Eukaryota,unknown,Cryptophyceae,Pyrenomonadales,Chroomonadaceae,g_,s_
ASV_2733,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,s_
ASV_2734,Eukaryota,Bacillariophyta,unassigned,unassigned,unassigned,unassigned,s_
ASV_2735,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_2739,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_2743,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2746,Eukaryota,Euglenozoa,unknown,Diplonemea,unknown,g_,s_
ASV_2750,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,s_
ASV_2751,Eukaryota,unknown,Cryptophyceae,Pyrenomonadales,Pyrenomonadaceae,g_,s_
ASV_2752,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2753,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_2754,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,s_
ASV_2755,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Chthamalidae,Notochthamalus,Notochthamalus scabrosus
ASV_2756,Eukaryota,Apicomplexa,Conoidasida,Eucoccidiorida,unknown,g_,s_
ASV_2759,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2761,Eukaryota,unknown,Bigyra,Nanomonadea,unknown,g_,s_
ASV_2762,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2766,Eukaryota,Cercozoa,unassigned,unassigned,unassigned,g_,s_
ASV_2767,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2768,Eukaryota,Annelida,Polychaeta,Terebellida,Terebellidae,Lanassa,Lanassa venusta
ASV_2770,Eukaryota,Ciliophora,Spirotrichea,Tintinnida,Tintinnidae,Amphorides,Amphorides quadrilineata
ASV_2776,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_2778,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_2779,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2780,Eukaryota,Ciliophora,Oligohymenophorea,unassigned,unassigned,unassigned,s_
ASV_2781,Eukaryota,unknown,Dinophyceae,Syndiniales,Duboscquellidae,Duboscquella,unassigned
ASV_2782,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_2783,Eukaryota,unknown,Dinophyceae,Syndiniales,Duboscquellidae,g_,s_
ASV_2784,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,g_,s_
ASV_2786,Eukaryota,unknown,Bigyra,Oblongichytrida,unknown,g_,s_
ASV_2787,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_2788,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2789,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2790,Eukaryota,Ciliophora,Oligohymenophorea,Philasterida,Loxocephalidae,g_,s_
ASV_2792,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Warnowiaceae,g_,s_
ASV_2793,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,unassigned
ASV_2794,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_2795,Eukaryota,Ciliophora,Spirotrichea,unassigned,unassigned,unassigned,unassigned
ASV_2797,Eukaryota,unknown,Polycystinea,unassigned,unassigned,unassigned,unassigned
ASV_2800,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2802,Eukaryota,Euglenozoa,unknown,Diplonemea,unknown,g_,s_
ASV_2804,Eukaryota,Streptophyta,Magnoliopsida,Geraniales,Geraniaceae,Pelargonium,unassigned
ASV_2805,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2807,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2808,Eukaryota,Cnidaria,Hydrozoa,Siphonophorae,unassigned,unassigned,unassigned
ASV_2809,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_2810,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,g_,s_
ASV_2812,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_2814,Eukaryota,Bacillariophyta,Mediophyceae,Lithodesmiales,Lithodesmiaceae,Ditylum,Ditylum brightwellii
ASV_2815,Eukaryota,Euglenozoa,unknown,Diplonemea,unassigned,unassigned,unassigned
ASV_2816,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2818,Eukaryota,unknown,Bigyra,Nanomonadea,unknown,g_,s_
